doe_number,instance_number,cycle,cycling_substate,start_time,end_time,capacity,time,energy,energy_rest,battery_capacity_charge_bulk,capacity_charge_cc,capacity_charge_cv,time_charge_cc,time_charge_cv,wh_charge_bulk,energy_charge_cc,energy_charge_cv,avg_temp,max_temp,min_temp,ambient_temperature_deg_c_avg,ambient_temperature_deg_c_max,ambient_temperature_deg_c_min,delta_temp,mean_mean_voltage,min_mean_voltage,max_mean_voltage,mean_min_voltage,min_min_voltage,max_min_voltage,mean_max_voltage,min_max_voltage,max_max_voltage,mean_mean_current,min_mean_current,max_mean_current,mean_min_current,min_min_current,max_min_current,mean_max_current,min_max_current,max_max_current,avg_sum_cell_voltage_v,avg_cell1_voltage_v,min_cell1_voltage_v,max_cell1_voltage_v,avg_cell2_voltage_v,max_cell2_voltage_v,min_cell2_voltage_v,avg_cell3_voltage_v,min_cell3_voltage_v,max_cell3_voltage_v,avg_cell4_voltage_v,min_cell4_voltage_v,max_cell4_voltage_v,avg_cell5_voltage_v,min_cell5_voltage_v,max_cell5_voltage_v,avg_cell6_voltage_v,min_cell6_voltage_v,max_cell6_voltage_v,avg_rest_current_a,min_rest_current_a,max_rest_current_a,avg_rest_voltage_v,min_rest_voltage_v,max_rest_voltage_v,capacity_5_minutes,capacity_10_minutes,capacity_15_minutes,capacity_20_minutes,capacity_25_minutes,capacity_30_minutes,capacity_35_minutes,capacity_40_minutes,capacity_45_minutes,capacity_50_minutes,capacity_55_minutes,capacity_60_minutes,capacity_90_minutes,capacity_120_minutes,capacity_150_minutes,capacity_180_minutes,dcir
testCell,21,77,DISCHARGE,2023-11-22 03:21:01.306,2023-11-22 03:36:49.719,2.6403,15.806883333333332,8.9798,,,2.6403,,15.798066666666667,,,8.9798,,9.466770672345676,17.399124,0.5993805,26.435392078368217,26.905518,26.059036,16.7997435,3.4075381196994097,2.5039062,3.8869324,3.4069672209876547,2.5039062,3.8854218,3.408802101288245,2.5054169,3.891449,10.007545232957613,6.824524,10.091248,9.963343850402586,6.7921753,10.058899,10.040634051315095,6.8568726,10.15593,,,,,,,,,,,,,,,,,,,,,,,,,,1.791942,0.9566659,0.12165272,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,-0.014454988,
testCell,21,77,DISCHARGE REST,2023-11-22 03:36:49.854,2023-11-22 04:06:46.477,,29.943716666666667,,0.0522,,,,,,,,,5.432436321870416,18.199112,0.79937744,26.73472686735941,27.404861,26.056366,17.39973456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,77,CHARGE,2023-11-22 17:01:21.518,2023-11-22 17:39:06.930,2.6755,37.75686666666666,10.6368,,1.9906,,0.6839,,16.770816666666665,7.7653,,2.8715,6.186516061618393,10.399231,0.9993744,26.702221444395317,27.933578,26.205902,9.3998566,3.948909822197658,3.2438354,4.2028503,3.783447165089543,3.1010284,4.073578,4.060795047446387,3.2648773,4.323105,4.249142300822236,7.492584,0.12973022,13.730215401649325,18.942291,0.45410156,9.280473208206937,0.32435608,10.7361145,,,,,,,,,,,,,,,,,,,,,,,,,,7.609633e-05,0.62215084,1.2450593,1.8668818,2.3228579,2.5351171,2.640596,2.6742592,2.6742592,2.6742592,2.6742592,2.6742592,2.6742592,2.6742592,2.6742592,2.6742592,
testCell,22,77,CHARGE REST,2023-11-22 17:39:07.125,2023-11-22 18:09:04.291,,29.952766666666665,,0.0012,,,,,,,,,1.388854995880194,3.5993347,0.5993805,27.13005030134475,27.492981,26.577072,2.9999542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,77,DCIR,2023-11-22 18:09:04.901,2023-11-22 18:09:30.159,0.0543,0.4209666666666666,,0.2233,,,,,,,,,0.5993805,0.5993805,0.5993805,27.27548875510204,27.351456,27.233963,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,2.619287,0.025
testCell,22,77,DISCHARGE,2023-11-22 18:09:30.163,2023-11-22 18:25:06.876,2.6062,15.611883333333331,8.8611,,,2.6062,,15.602816666666667,,,8.8611,,7.4067806698423055,13.399185,0.5993805,26.75344473518216,27.241974,26.507645,12.7998045,3.404627316095705,2.5102844,3.8871918,3.404006136378467,2.508789,3.8856812,3.4058868256661223,2.5102844,3.8901978,10.007473517128885,6.843872,10.087402,9.965128095704197,6.811432,10.022537,10.038923059271356,6.876297,10.119843,,,,,,,,,,,,,,,,,,,,,,,,,,1.7867868,0.951578,0.11635889,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,0.012860526,
testCell,22,77,DISCHARGE REST,2023-11-22 18:25:07.314,2023-11-22 18:55:04.398,,29.9514,,0.0005,,,,,,,,,4.577559383740835,14.199173,0.9993744,27.51394828056235,28.027039,26.948242,13.1997986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,77,CHARGE,2023-11-22 02:13:59.598,2023-11-22 02:51:26.662,2.673,37.45106666666666,10.6111,,1.9866,,0.6853,,16.575533333333333,7.7395,,2.8716,3.855024755333624,6.599289,0.39938354,26.815445783363,27.439575,26.141815,6.19990546,3.951989674132561,3.2656708,4.2034607,3.779177577046264,3.1058502,4.0677643,4.068968527424381,3.2837677,4.3270874,4.271256014814723,7.5395813,0.25886536,13.752277289764196,18.994568,0.48538208,9.268798592095182,0.32359314,11.09903,,,,,,,,,,,,,,,,,,,,,,,,,,0.001065277,0.62748796,1.2519599,1.8766215,2.328077,2.5390365,2.6421664,2.6719003,2.6719003,2.6719003,2.6719003,2.6719003,2.6719003,2.6719003,2.6719003,2.6719003,
testCell,23,77,CHARGE REST,2023-11-22 02:51:26.922,2023-11-22 03:21:20.506,,29.893066666666662,,0.0,,,,,,,,,0.7740721989242056,2.399353,0.1993866,27.39933479584353,27.751999,27.076416,2.1999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,77,DCIR,2023-11-22 03:21:21.113,2023-11-22 03:21:46.309,0.0543,0.4199333333333334,,0.2224,,,,,,,,,0.2402023020408163,0.39938354,0.1993866,27.615105693877556,27.693253,27.525024,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,2.6169257,0.0254
testCell,23,77,DISCHARGE,2023-11-22 03:21:46.310,2023-11-22 03:37:26.028,2.62,15.661966666666666,8.8848,,,2.62,,15.6531,,,8.8848,,4.722843801654951,8.599258,0.39938354,26.76085554245537,27.517014,26.419525,8.19987446,3.4032875841535963,2.502777,3.8808136,3.4026564288804755,2.5012665,3.879303,3.404531096160087,2.5042877,3.8823242,10.00593417144403,6.860031,10.063553,9.96472197809628,6.8276825,10.031189,10.035704489183344,6.892395,10.0959015,,,,,,,,,,,,,,,,,,,,,,,,,,1.781684,0.9451216,0.10872117,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,-0.0032869389,
testCell,23,77,DISCHARGE REST,2023-11-22 03:37:26.175,2023-11-22 04:07:19.687,,29.891866666666665,,0.0,,,,,,,,,2.835776664572126,8.999252,0.39938354,27.72257676466993,28.141861,27.076416,8.59986846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,77,CHARGE,2023-11-22 03:18:15.867,2023-11-22 03:56:30.634,2.6677,38.246116666666666,10.6157,,1.9823,,0.6843,,17.34365,7.7402,,2.8755,5.623331749384008,10.199234,0.1993866,27.34502610725207,27.986984,26.812057,9.9998474,3.954377698296193,3.2508087,4.203308,3.797596304303188,3.109146,4.0782166,4.063760299388379,3.2689056,4.31633,4.185392428920496,7.522583,0.16142273,13.639231136937468,18.951736,0.4842987,9.279254623695913,0.32286072,11.20314,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005098921,0.6244772,1.2473674,1.8691534,2.315042,2.5214794,2.6264122,2.6665637,2.6665637,2.6665637,2.6665637,2.6665637,2.6665637,2.6665637,2.6665637,2.6665637,
testCell,24,77,CHARGE REST,2023-11-22 03:56:30.838,2023-11-22 04:26:29.322,,29.974733333333333,,0.0667,,,,,,,,,0.6804305975672363,2.59935,0.1993866,27.4071628594132,27.821426,26.881485,2.3999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,77,DCIR,2023-11-22 04:26:29.955,2023-11-22 04:26:55.204,0.0542,0.4208166666666666,,0.2232,,,,,,,,,0.2483654424489796,0.39938354,0.1993866,26.93968634693877,27.009659,26.894836,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,2.6115963,0.0248
testCell,24,77,DISCHARGE,2023-11-22 04:26:55.205,2023-11-22 04:42:34.635,2.6114,15.657166666666663,8.879,,,2.6114,,15.648183333333334,,,8.879,,7.300038270510318,13.399185,0.39938354,27.49985385233442,28.176575,26.852112,12.99980146,3.402108266612379,2.503296,3.8868103,3.401304819326819,2.5017853,3.8838043,3.4034484307274706,2.503296,3.8898315,10.005525420195426,6.844574,10.073151,9.96461384332246,6.8122864,10.040863,10.037602752225837,6.8768616,10.105438,,,,,,,,,,,,,,,,,,,,,,,,,,1.7792323,0.944157,0.11057651,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,7.763162e-06,
testCell,24,77,DISCHARGE REST,2023-11-22 04:42:34.855,2023-11-22 05:50:41.513,2.6683,68.11096666666667,10.6186,0.0461,1.9835,,0.6837,,17.20865,7.7452,,2.8734,5.112118047554835,13.799179,0.1993866,27.33651671661291,28.22998,26.689224,13.5997924,3.953190420157749,3.2493134,4.203308,3.797139017572301,3.1076355,4.0782166,4.0623701156441685,3.2689056,4.31633,4.199914993696984,7.522583,0.16142273,13.658602147304936,18.951736,0.4520111,9.27796538400085,0.29057312,11.364578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.939074e-05,0.0022151838,0.6260331,1.2486194,1.8703135,2.3171012,2.5237226,2.667154,2.667154,2.667154,2.667154,
testCell,25,77,CHARGE,2023-11-22 10:52:00.532,2023-11-22 11:31:04.368,2.5902,39.06393333333333,10.3306,,1.871,,0.7182,,19.122616666666666,7.3194,,3.0112,5.161111944601678,9.79924,-0.00061035156,26.486838517498956,27.063065,25.72258,9.79985035156,3.977399624818604,3.2837677,4.2034607,3.816862248954333,3.1375122,4.075302,4.089900029748187,3.30336,4.3195496,3.970509713410162,7.541214,0.38838196,13.33222321952625,18.998657,0.453125,9.279578423828408,0.29130554,11.101425,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00043698086,0.6273625,1.2529901,1.8783277,2.2576218,2.4373586,2.538241,2.5892658,2.5892658,2.5892658,2.5892658,2.5892658,2.5892658,2.5892658,2.5892658,2.5892658,
testCell,25,77,CHARGE REST,2023-11-22 11:31:04.529,2023-11-22 12:00:59.464,,29.91558333333333,,0.0,,,,,,,,,0.3958383668877496,1.5993652,-0.00061035156,26.53798735513448,27.137833,25.706558,1.59997555156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,77,DCIR,2023-11-22 12:01:00.072,2023-11-22 12:01:25.297,0.0543,0.4204166666666667,,0.2224,,,,,,,,,0.10142890944,0.1993866,-0.00061035156,26.049172632653065,26.123123,25.986938,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,2.5342643,0.0256
testCell,25,77,DISCHARGE,2023-11-22 12:01:25.298,2023-11-22 12:16:36.826,2.5398,15.192133333333334,8.5622,,,2.5398,,15.183216666666668,,,8.5622,,7.4621105645758945,13.999176,0.1993866,26.204847101562496,26.731949,25.778656,13.7997894,3.3804894936383927,2.502777,3.879303,3.37983650016741,2.502777,3.8762817,3.381772458593749,2.5042877,3.8823242,10.008071528459825,6.893875,10.06572,9.96405355820312,6.8291473,10.033356,10.04175391255582,6.9262543,10.0980835,,,,,,,,,,,,,,,,,,,,,,,,,,1.700315,0.8635714,0.026921516,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,-0.0056886924,
testCell,25,77,DISCHARGE REST,2023-11-22 12:16:37.041,2023-11-22 12:46:31.754,,29.91188333333333,,0.0,,,,,,,,,3.2739118032518384,14.39917,0.1993866,26.79278116992665,27.20459,26.19522,14.1997834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,76,CHARGE,2023-11-22 00:19:08.747,2023-11-22 00:57:03.544,2.7055,37.91328333333333,10.7414,,2.0184,,0.6861,,16.74515,7.8624,,2.8791,7.707414607420781,13.199188,0.79937744,26.43944594828344,27.044373,25.9095,12.39981056,3.947475120290481,3.2421265,4.203308,3.7780768798855657,3.0944824,4.0737457,4.061747358142603,3.263214,4.3208313,4.277462452276184,7.5361023,0.35577393,13.75743832324388,19.212189,0.45281982,9.26214842350791,0.29110718,11.061554,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016977007,0.62623286,1.2502052,1.8722686,2.3398025,2.5594492,2.6684084,2.704742,2.704742,2.704742,2.704742,2.704742,2.704742,2.704742,2.704742,2.704742,
testCell,21,76,CHARGE REST,2023-11-22 00:57:03.589,2023-11-22 01:27:00.381,,29.94653333333333,,0.0669,,,,,,,,,1.381397897163813,3.9993286,0.39938354,26.686188341075788,27.332764,25.888138,3.59994506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,76,DCIR,2023-11-22 01:27:00.989,2023-11-22 01:27:26.216,0.0543,0.42045,,0.2231,,,,,,,,,0.4810149522448978,0.5993805,0.39938354,27.24998467346939,27.30606,27.196579,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,2.6497462,
testCell,21,76,DISCHARGE,2023-11-22 01:27:26.238,2023-11-22 01:43:16.243,2.6444,15.833416666666666,8.9964,,,2.6444,,15.824566666666666,,,8.9964,,9.486490319153267,17.599121,0.5993805,26.67400391639872,27.233963,26.264648,16.9997405,3.408224149249732,2.5069275,3.888443,3.407596070096463,2.5069275,3.8854218,3.409441556698821,2.5084229,3.891449,10.007298485530562,6.824524,10.058899,9.963982942282964,6.7921753,10.02655,10.038982251661317,6.8568726,10.123581,,,,,,,,,,,,,,,,,,,,,,,,,,1.8159796,0.9807,0.14546841,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0051322044,0.0251
testCell,21,76,DISCHARGE REST,2023-11-22 01:43:16.637,2023-11-22 02:13:13.303,,29.944433333333333,,0.0523,,,,,,,,,5.433658796907087,17.999115,0.79937744,26.67876506845966,27.39952,25.928192,17.19973756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,76,CHARGE,2023-11-22 15:07:37.067,2023-11-22 15:45:22.367,2.6828,37.755,10.6605,,1.9972,,0.6846,,16.711016666666666,7.7864,,2.8741,6.187886810789293,10.399231,0.9993744,26.905238906478047,27.743988,26.326065,9.3998566,3.948068356002655,3.2453308,4.2028503,3.783395249369888,3.1010284,4.0720825,4.059746172938318,3.2633667,4.323105,4.259877575250051,7.492584,0.16217041,13.748724332624343,19.331512,0.45410156,9.281757291227068,0.32435608,10.541504,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003496352,0.621487,1.2444624,1.8662522,2.3268187,2.5415583,2.6476498,2.681607,2.681607,2.681607,2.681607,2.681607,2.681607,2.681607,2.681607,2.681607,
testCell,22,76,CHARGE REST,2023-11-22 15:45:22.613,2023-11-22 16:15:19.934,,29.95535,,0.0493,,,,,,,,,1.4266294801344723,3.5993347,0.39938354,27.171749866136924,27.565079,26.713257,3.19995116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,76,DCIR,2023-11-22 16:15:20.542,2023-11-22 16:15:45.804,0.0543,0.4210333333333333,,0.2232,,,,,,,,,0.595298929387755,0.5993805,0.39938354,27.1815382244898,27.252655,27.087097,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,2.6266522,0.025
testCell,22,76,DISCHARGE,2023-11-22 16:15:45.811,2023-11-22 16:31:23.135,2.6076,15.622066666666663,8.866,,,2.6076,,15.613266666666666,,,8.866,,7.363625078086957,13.399185,0.5993805,26.919960347826088,27.257996,26.689224,12.7998045,3.404258860815217,2.5102844,3.8856812,3.403620753315218,2.508789,3.8841858,3.405495659673913,2.5102844,3.8886871,10.00741124728262,6.876297,10.054977,9.9650005652174,6.843872,10.022537,10.038896506521754,6.908737,10.119843,,,,,,,,,,,,,,,,,,,,,,,,,,1.7940654,0.95889074,0.12374037,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,0.018835478,
testCell,22,76,DISCHARGE REST,2023-11-22 16:31:23.639,2023-11-22 17:01:20.910,0.0,29.954516666666667,0.0038,0.0003,,,,,,,,,4.555825905192429,14.199173,0.9993744,27.53256384544899,28.013687,27.180557,13.1997986,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.5012665,2.5012665,2.5012665,10.054977,10.054977,10.054977,10.022537,10.022537,10.022537,10.087402,10.087402,10.087402,,,,,,,,,,,,,,,,,,,,,,,,,,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,0.017421294,
testCell,23,76,CHARGE,2023-11-22 00:20:37.255,2023-11-22 00:58:04.391,2.6705,37.45226666666667,10.6025,,1.9866,,0.6829,,16.580733333333335,7.7403,,2.8622,3.85899703901223,6.599289,0.39938354,26.591649093882083,27.20459,26.19255,6.19990546,3.952007901134592,3.2656708,4.2034607,3.7783276040266944,3.1058502,4.069275,4.068680020222472,3.282257,4.3270874,4.267872761617798,7.604309,0.25886536,13.7489946956796,18.962204,0.48538208,9.272444384195763,0.32359314,11.163742,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012977262,0.6269318,1.2526677,1.8775343,2.3270514,2.5370576,2.6397955,2.6694553,2.6694553,2.6694553,2.6694553,2.6694553,2.6694553,2.6694553,2.6694553,2.6694553,
testCell,23,76,CHARGE REST,2023-11-22 00:58:04.557,2023-11-22 01:27:58.648,,29.901516666666662,,0.0,,,,,,,,,0.8015778904400985,2.199356,0.1993866,27.23420779645477,27.637177,26.55304,1.9999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,76,DCIR,2023-11-22 01:27:59.254,2023-11-22 01:28:24.459,0.0543,0.4200833333333333,,0.2227,,,,,,,,,0.3912203995918366,0.39938354,0.1993866,27.509220734693884,27.58377,27.458267,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,2.6144824,0.0253
testCell,23,76,DISCHARGE,2023-11-22 01:28:24.462,2023-11-22 01:44:04.800,2.6215,15.6723,8.8893,,,2.6215,,15.663483333333334,,,8.8893,,4.741803771383785,8.599258,0.39938354,26.801823782162163,27.474289,26.422195,8.19987446,3.402654956108107,2.5042877,3.8838196,3.402046105027027,2.502777,3.8823242,3.403910037243243,2.505783,3.8868408,10.0062626345946,6.860031,10.063553,9.965387549459471,6.8276825,10.031189,10.036384383513512,6.924759,10.0959015,,,,,,,,,,,,,,,,,,,,,,,,,,1.7791898,0.9426928,0.10623019,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,-0.0072034886,
testCell,23,76,DISCHARGE REST,2023-11-22 01:44:05.006,2023-11-22 02:13:58.991,,29.89975,,0.0,,,,,,,,,2.8268526004156467,8.999252,0.39938354,27.6038240103912,28.083115,26.763992,8.59986846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,76,CHARGE,2023-11-22 01:24:37.419,2023-11-22 02:02:13.909,2.6412,37.60816666666666,10.5097,,1.9695,,0.6707,,16.815766666666665,7.6913,,2.8183,5.697703361683692,9.999237,0.39938354,27.424178654375822,27.981644,26.918869,9.59985346,3.951847370146596,3.256836,4.203308,3.793931164482448,3.1076355,4.076706,4.061140624744561,3.270401,4.3178406,4.214639105685923,7.522583,0.16142273,13.680218995979509,18.951736,0.4520111,9.280812218995978,0.25830078,11.300003,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011505223,0.6243373,1.2477301,1.8707855,2.3074417,2.5076416,2.608493,2.6400368,2.6400368,2.6400368,2.6400368,2.6400368,2.6400368,2.6400368,2.6400368,2.6400368,
testCell,24,76,CHARGE REST,2023-11-22 02:02:14.121,2023-11-22 02:32:38.631,0.0542,30.4085,,0.2884,,,,,,,,,0.6876877483679519,2.59935,0.1993866,27.41218452047477,27.698593,26.948242,2.3999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,2.5850685,
testCell,24,76,DISCHARGE,2023-11-22 02:32:38.651,2023-11-22 02:48:16.680,2.607,15.633816666666666,8.8622,,,2.607,,15.624816666666666,,,8.8622,,7.2908001021086974,13.199188,0.39938354,27.288954995108703,27.842789,26.766663,12.79980446,3.401094951630435,2.5002747,3.8852997,3.4002808034239127,2.498764,3.8822937,3.402443139836957,2.5002747,3.888321,10.00510095760868,6.844574,10.073151,9.96382906489129,6.8122864,10.040863,10.036493697608686,6.8768616,10.105438,,,,,,,,,,,,,,,,,,,,,,,,,,1.7528332,0.9192477,0.084241815,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,-0.022076428,0.0251
testCell,24,76,DISCHARGE REST,2023-11-22 02:48:16.790,2023-11-22 03:18:15.237,,29.974116666666664,,0.0061,,,,,,,,,3.6963992373349615,13.799179,0.1993866,27.50316917237164,28.067093,27.009659,13.5997924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,76,CHARGE,2023-11-22 08:57:29.003,2023-11-22 09:36:31.697,2.5904,39.0449,10.3294,,1.871,,0.7184,,19.11405,7.3172,,3.0122,5.156057284983814,9.999237,-0.00061035156,26.36040369812129,27.033691,25.679855,9.99984735156,3.977507920132361,3.2837677,4.2034607,3.8156156125960727,3.1390228,4.075302,4.090070335845431,3.3048706,4.32106,3.9723431588193914,7.541214,0.38838196,13.342255001900082,19.192856,0.453125,9.276368339444904,0.4207611,11.101425,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010928429,0.62799174,1.2537968,1.8793489,2.2588787,2.4386802,2.5388792,2.5894473,2.5894473,2.5894473,2.5894473,2.5894473,2.5894473,2.5894473,2.5894473,2.5894473,
testCell,25,76,CHARGE REST,2023-11-22 09:36:31.853,2023-11-22 10:06:26.810,,29.91595,,0.0,,,,,,,,,0.378968208375354,1.5993652,-0.00061035156,26.4585446405868,27.140503,25.735931,1.59997555156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,76,DCIR,2023-11-22 10:06:27.417,2023-11-22 10:06:52.641,0.0543,0.4204,,0.2225,,,,,,,,,0.11367362076,0.1993866,-0.00061035156,26.27859930612245,26.360779,26.232605,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,2.5344505,0.0256
testCell,25,76,DISCHARGE,2023-11-22 10:06:52.644,2023-11-22 10:22:04.692,2.5408,15.2008,8.5678,,,2.5408,,15.191966666666668,,,8.5678,,7.464194846268825,13.799179,0.1993866,26.506631933073063,27.055054,26.173859,13.5997924,3.381332652481873,2.5072937,3.879303,3.3806952222532063,2.5072937,3.8762817,3.382646959899609,2.5088043,3.8838196,10.006442850808703,6.861511,10.421738,9.961943648243164,6.8291473,10.389374,10.040702156330186,6.9262543,10.486465,,,,,,,,,,,,,,,,,,,,,,,,,,1.7006363,0.864008,0.027441569,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,-0.0065827505,
testCell,25,76,DISCHARGE REST,2023-11-22 10:22:05.157,2023-11-22 10:51:59.925,0.0,29.9128,0.0035,0.0528,,,,,,,,,3.2961017067016787,14.39917,-0.00061035156,26.930824139279167,27.354126,26.328735000000005,14.39978035156,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.5012665,2.5012665,2.5012665,9.968628,9.968628,9.968628,9.936249,9.936249,9.936249,10.000992,10.000992,10.000992,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,-0.007887267,
